code_muni,municipio,dom_rede_esgoto,dom_total,code_state,abbrev_state
2105963,Lagoa Grande do Maranhão - MA,30,3366,21,MA
2105989,Lajeado Novo - MA,8,2342,21,MA
2106003,Lima Campos - MA,574,3659,21,MA
2106102,Loreto - MA,26,3203,21,MA
2106201,Luís Domingues - MA,3,2115,21,MA
2106300,Magalhães de Almeida - MA,36,4214,21,MA
2106326,Maracaçumé - MA,10,6000,21,MA
2106359,Marajá do Sena - MA,1,1918,21,MA
2106375,Maranhãozinho - MA,80,3326,21,MA
2106409,Mata Roma - MA,237,4803,21,MA
2106508,Matinha - MA,17,6819,21,MA
2106607,Matões - MA,113,9369,21,MA
2106631,Matões do Norte - MA,124,3903,21,MA
2106672,Milagres do Maranhão - MA,NA,2369,21,MA
2106706,Mirador - MA,53,6233,21,MA
2106755,Miranda do Norte - MA,649,6595,21,MA
2106805,Mirinzal - MA,14,4531,21,MA
2106904,Monção - MA,64,7956,21,MA
2107001,Montes Altos - MA,15,2888,21,MA
2107100,Morros - MA,14,5181,21,MA
2107209,Nina Rodrigues - MA,33,3526,21,MA
2107258,Nova Colinas - MA,2,1473,21,MA
2107308,Nova Iorque - MA,371,1334,21,MA
2107357,Nova Olinda do Maranhão - MA,26,4297,21,MA
2107407,Olho d'Água das Cunhãs - MA,57,5668,21,MA
2107456,Olinda Nova do Maranhão - MA,113,4161,21,MA
2107506,Paço do Lumiar - MA,17668,47860,21,MA
2107605,Palmeirândia - MA,47,6061,21,MA
2107704,Paraibano - MA,254,5883,21,MA
2107803,Parnarama - MA,1945,9448,21,MA
2107902,Passagem Franca - MA,44,5296,21,MA
2108009,Pastos Bons - MA,9,5712,21,MA
2108058,Paulino Neves - MA,1,4418,21,MA
2108108,Paulo Ramos - MA,79,5957,21,MA
2108207,Pedreiras - MA,2598,12106,21,MA
2108256,Pedro do Rosário - MA,13,6940,21,MA
2108306,Penalva - MA,27,9678,21,MA
2108405,Peri Mirim - MA,13,3782,21,MA
2108454,Peritoró - MA,58,6198,21,MA
2108504,Pindaré-Mirim - MA,719,9431,21,MA
2108603,Pinheiro - MA,653,26145,21,MA
2108702,Pio XII - MA,506,6514,21,MA
2108801,Pirapemas - MA,24,5240,21,MA
2108900,Poção de Pedras - MA,678,5705,21,MA
2109007,Porto Franco - MA,504,7807,21,MA
2109056,Porto Rico do Maranhão - MA,5,1873,21,MA
2109106,Presidente Dutra - MA,1160,14340,21,MA
2109205,Presidente Juscelino - MA,3,3161,21,MA
2109239,Presidente Médici - MA,10,1386,21,MA
2109270,Presidente Sarney - MA,202,4934,21,MA
2109304,Presidente Vargas - MA,4,3111,21,MA
2109403,Primeira Cruz - MA,5,3604,21,MA
2109452,Raposa - MA,368,9508,21,MA
2109502,Riachão - MA,16,7145,21,MA
2109551,Ribamar Fiquene - MA,17,2427,21,MA
2109601,Rosário - MA,427,12124,21,MA
2109700,Sambaíba - MA,4,1679,21,MA
2109759,Santa Filomena do Maranhão - MA,9,2001,21,MA
2109809,Santa Helena - MA,32,11022,21,MA
2109908,Santa Inês - MA,4790,26886,21,MA
2110005,Santa Luzia - MA,601,17039,21,MA
2110039,Santa Luzia do Paruá - MA,21,7134,21,MA
2110104,Santa Quitéria do Maranhão - MA,11,6491,21,MA
2110203,Santa Rita - MA,26,11311,21,MA
2110237,Santana do Maranhão - MA,6,2952,21,MA
2110278,Santo Amaro do Maranhão - MA,NA,3550,21,MA
2110302,Santo Antônio dos Lopes - MA,537,4360,21,MA
2110401,São Benedito do Rio Preto - MA,11,5019,21,MA
2110500,São Bento - MA,79,11901,21,MA
2110609,São Bernardo - MA,56,7765,21,MA
2110658,São Domingos do Azeitão - MA,NA,2249,21,MA
2110708,São Domingos do Maranhão - MA,402,10769,21,MA
2110807,São Félix de Balsas - MA,1,1415,21,MA
2110856,São Francisco do Brejão - MA,6,2837,21,MA
2110906,São Francisco do Maranhão - MA,5,3808,21,MA
2111003,São João Batista - MA,5,5903,21,MA
2111029,São João do Carú - MA,6,3316,21,MA
2111052,São João do Paraíso - MA,21,3207,21,MA
2111078,São João do Soter - MA,42,5135,21,MA
2111102,São João dos Patos - MA,123,8272,21,MA
2111201,São José de Ribamar - MA,23383,81056,21,MA
2111250,São José dos Basílios - MA,13,2108,21,MA
2111300,São Luís - MA,168303,348724,21,MA
2111409,São Luís Gonzaga do Maranhão - MA,504,5560,21,MA
2111508,São Mateus do Maranhão - MA,406,11953,21,MA
2111532,São Pedro da Água Branca - MA,37,3936,21,MA
2111573,São Pedro dos Crentes - MA,8,1709,21,MA
2111607,São Raimundo das Mangabeiras - MA,29,5794,21,MA
2111631,São Raimundo do Doca Bezerra - MA,3,1685,21,MA
2111672,São Roberto - MA,19,1365,21,MA
2111706,São Vicente Ferrer - MA,9,6243,21,MA
2111722,Satubinha - MA,10,2450,21,MA
2111748,Senador Alexandre Costa - MA,NA,3027,21,MA
2111763,Senador La Rocque - MA,253,4605,21,MA
2111789,Serrano do Maranhão - MA,16,3148,21,MA
2111805,Sítio Novo - MA,101,5197,21,MA
2111904,Sucupira do Norte - MA,3,3127,21,MA
2111953,Sucupira do Riachão - MA,8,1566,21,MA
2112001,Tasso Fragoso - MA,689,2638,21,MA
2112100,Timbiras - MA,23,7575,21,MA
2112209,Timon - MA,10013,54199,21,MA
2112233,Trizidela do Vale - MA,936,7272,21,MA
2112274,Tufilândia - MA,68,1567,21,MA
2112308,Tuntum - MA,1259,11376,21,MA
2112407,Turiaçu - MA,29,10226,21,MA
2112456,Turilândia - MA,13,7213,21,MA
2112506,Tutóia - MA,316,14744,21,MA
2112605,Urbano Santos - MA,33,8599,21,MA
2112704,Vargem Grande - MA,513,12882,21,MA
2112803,Viana - MA,760,15784,21,MA
2112852,Vila Nova dos Martírios - MA,44,3312,21,MA
2112902,Vitória do Mearim - MA,62,9357,21,MA
2113009,Vitorino Freire - MA,104,9768,21,MA
2114007,Zé Doca - MA,168,12629,21,MA
2200053,Acauã - PI,1,2216,22,PI
2200103,Agricolândia - PI,86,1722,22,PI
2200202,Água Branca - PI,888,5880,22,PI
2200251,Alagoinha do Piauí - PI,400,2575,22,PI
2200277,Alegrete do Piauí - PI,11,1595,22,PI
2200301,Alto Longá - PI,30,4665,22,PI
2200400,Altos - PI,1527,15172,22,PI
2200459,Alvorada do Gurguéia - PI,8,1670,22,PI
2200509,Amarante - PI,131,5523,22,PI
2200608,Angical do Piauí - PI,28,2454,22,PI
2200707,Anísio de Abreu - PI,14,3186,22,PI
2200806,Antônio Almeida - PI,185,1040,22,PI
2200905,Aroazes - PI,75,1817,22,PI
2200954,Aroeiras do Itaim - PI,4,940,22,PI
2201002,Arraial - PI,8,1533,22,PI
2201051,Assunção do Piauí - PI,50,2352,22,PI
2201101,Avelino Lopes - PI,2,3663,22,PI
2201150,Baixa Grande do Ribeiro - PI,259,3883,22,PI
2201176,Barra D'Alcântara - PI,2,1463,22,PI
2201200,Barras - PI,93,14533,22,PI
2201309,Barreiras do Piauí - PI,4,1011,22,PI
2201408,Barro Duro - PI,45,2177,22,PI
2201507,Batalha - PI,38,8691,22,PI
2201556,Bela Vista do Piauí - PI,9,1233,22,PI
2201572,Belém do Piauí - PI,9,1131,22,PI
2201606,Beneditinos - PI,595,3510,22,PI
2201705,Bertolínia - PI,2,1763,22,PI
2201739,Betânia do Piauí - PI,NA,2048,22,PI
2201770,Boa Hora - PI,15,2082,22,PI
2201804,Bocaina - PI,152,1577,22,PI
2201903,Bom Jesus - PI,1857,8991,22,PI
2201919,Bom Princípio do Piauí - PI,1,1819,22,PI
2201929,Bonfim do Piauí - PI,NA,1986,22,PI
2201945,Boqueirão do Piauí - PI,7,2096,22,PI
2201960,Brasileira - PI,18,2820,22,PI
2201988,Brejo do Piauí - PI,1,1382,22,PI
2202000,Buriti dos Lopes - PI,101,6185,22,PI
2202026,Buriti dos Montes - PI,7,2363,22,PI
2202059,Cabeceiras do Piauí - PI,10,3208,22,PI
2202075,Cajazeiras do Piauí - PI,NA,1047,22,PI
2202083,Cajueiro da Praia - PI,NA,2500,22,PI
2202091,Caldeirão Grande do Piauí - PI,1,1857,22,PI
2202109,Campinas do Piauí - PI,67,1771,22,PI
2202117,Campo Alegre do Fidalgo - PI,4,1597,22,PI
2202133,Campo Grande do Piauí - PI,137,2083,22,PI
2202174,Campo Largo do Piauí - PI,NA,2193,22,PI
2202208,Campo Maior - PI,535,15484,22,PI
2202251,Canavieira - PI,191,1126,22,PI
2202307,Canto do Buriti - PI,519,6803,22,PI
2202406,Capitão de Campos - PI,15,3620,22,PI
2202455,Capitão Gervásio Oliveira - PI,NA,1448,22,PI
2202505,Caracol - PI,2,3322,22,PI
2202539,Caraúbas do Piauí - PI,1,1909,22,PI
2202554,Caridade do Piauí - PI,45,1607,22,PI
2202604,Castelo do Piauí - PI,139,6566,22,PI
2202653,Caxingó - PI,10,1768,22,PI
2202703,Cocal - PI,33,8943,22,PI
2202711,Cocal de Telha - PI,4,1649,22,PI
2202729,Cocal dos Alves - PI,3,2207,22,PI
2202737,Coivaras - PI,3,1287,22,PI
2202752,Colônia do Gurguéia - PI,11,2063,22,PI
2202778,Colônia do Piauí - PI,35,2364,22,PI
2202802,Conceição do Canindé - PI,33,1705,22,PI
2202851,Coronel José Dias - PI,NA,1485,22,PI
2202901,Corrente - PI,970,8573,22,PI
2203008,Cristalândia do Piauí - PI,9,2301,22,PI
2203107,Cristino Castro - PI,31,3298,22,PI
2203206,Curimatá - PI,26,3644,22,PI
2203230,Currais - PI,28,1450,22,PI
2203255,Curralinhos - PI,NA,1423,22,PI
2203271,Curral Novo do Piauí - PI,1,1575,22,PI
2203305,Demerval Lobão - PI,1032,5460,22,PI
2203354,Dirceu Arcoverde - PI,15,2264,22,PI
2203404,Dom Expedito Lopes - PI,10,2235,22,PI
2203420,Domingos Mourão - PI,2,1318,22,PI
2203453,Dom Inocêncio - PI,NA,3177,22,PI
2203503,Elesbão Veloso - PI,499,4806,22,PI
2203602,Eliseu Martins - PI,43,1534,22,PI
2203701,Esperantina - PI,525,13333,22,PI
2203750,Fartura do Piauí - PI,2,1743,22,PI
2203800,Flores do Piauí - PI,5,1567,22,PI
2203859,Floresta do Piauí - PI,27,862,22,PI
2203909,Floriano - PI,3840,20941,22,PI
2204006,Francinópolis - PI,3,1643,22,PI
2204105,Francisco Ayres - PI,4,1522,22,PI
2204154,Francisco Macedo - PI,1,1020,22,PI
2204204,Francisco Santos - PI,140,2937,22,PI
2204303,Fronteiras - PI,1337,3540,22,PI
2204352,Geminiano - PI,5,1932,22,PI
2204402,Gilbués - PI,18,3373,22,PI
2204501,Guadalupe - PI,1533,3336,22,PI
2204550,Guaribas - PI,4,1313,22,PI
2204600,Hugo Napoleão - PI,45,1187,22,PI
2204659,Ilha Grande - PI,441,2778,22,PI
2204709,Inhuma - PI,53,5222,22,PI
2204808,Ipiranga do Piauí - PI,208,3146,22,PI
2204907,Isaías Coelho - PI,196,2586,22,PI
2205003,Itainópolis - PI,220,3951,22,PI
2205102,Itaueira - PI,4,3681,22,PI
2205151,Jacobina do Piauí - PI,1,1958,22,PI
2205201,Jaicós - PI,386,6047,22,PI
2205250,Jardim do Mulato - PI,15,1431,22,PI
2205276,Jatobá do Piauí - PI,6,1475,22,PI
2205300,Jerumenha - PI,24,1493,22,PI
2205359,João Costa - PI,42,994,22,PI
2205409,Joaquim Pires - PI,241,4270,22,PI
2205458,Joca Marques - PI,2,1629,22,PI
2205508,José de Freitas - PI,364,13258,22,PI
2205516,Juazeiro do Piauí - PI,1,1771,22,PI
2205524,Júlio Borges - PI,NA,1705,22,PI
2205532,Jurema - PI,4,1524,22,PI
2205540,Lagoinha do Piauí - PI,14,1011,22,PI
2205557,Lagoa Alegre - PI,140,2533,22,PI
2205565,Lagoa do Barro do Piauí - PI,44,1622,22,PI
2205573,Lagoa de São Francisco - PI,7,1996,22,PI
2205581,Lagoa do Piauí - PI,10,1591,22,PI
2205599,Lagoa do Sítio - PI,2,1581,22,PI
2205607,Landri Sales - PI,19,1794,22,PI
2205706,Luís Correia - PI,55,9387,22,PI
2205805,Luzilândia - PI,114,7890,22,PI
2205854,Madeiro - PI,3,2262,22,PI
2205904,Manoel Emídio - PI,8,1729,22,PI
2205953,Marcolândia - PI,NA,2822,22,PI
2206001,Marcos Parente - PI,85,1545,22,PI
2206050,Massapê do Piauí - PI,138,1742,22,PI
2206100,Matias Olímpio - PI,31,3202,22,PI
2206209,Miguel Alves - PI,199,9272,22,PI
2206308,Miguel Leão - PI,3,406,22,PI
2206357,Milton Brandão - PI,1,2138,22,PI
2206407,Monsenhor Gil - PI,80,3515,22,PI
2206506,Monsenhor Hipólito - PI,245,2667,22,PI
2206605,Monte Alegre do Piauí - PI,10,3273,22,PI
2206654,Morro Cabeça no Tempo - PI,NA,1375,22,PI
2206670,Morro do Chapéu do Piauí - PI,14,2078,22,PI
2206696,Murici dos Portelas - PI,241,2952,22,PI
2206704,Nazaré do Piauí - PI,8,2330,22,PI
2206720,Nazária - PI,16,3258,22,PI
2206753,Nossa Senhora de Nazaré - PI,4,1712,22,PI
2206803,Nossa Senhora dos Remédios - PI,9,2549,22,PI
2206902,Novo Oriente do Piauí - PI,1,2255,22,PI
2206951,Novo Santo Antônio - PI,26,1005,22,PI
2207009,Oeiras - PI,4737,13501,22,PI
2207108,Olho D'Água do Piauí - PI,1,894,22,PI
2207207,Padre Marcos - PI,15,2351,22,PI
2207306,Paes Landim - PI,55,1353,22,PI
2207355,Pajeú do Piauí - PI,18,1097,22,PI
2207405,Palmeira do Piauí - PI,2,1604,22,PI
2207504,Palmeirais - PI,36,4296,22,PI
2207553,Paquetá - PI,1,1292,22,PI
2207603,Parnaguá - PI,2,3034,22,PI
2207702,Parnaíba - PI,14254,51548,22,PI
2207751,Passagem Franca do Piauí - PI,443,1218,22,PI
2207777,Patos do Piauí - PI,180,2075,22,PI
2207793,Pau D'Arco do Piauí - PI,54,1307,22,PI
2207801,Paulistana - PI,222,7306,22,PI
2207850,Pavussu - PI,18,1296,22,PI
2207900,Pedro II - PI,210,12132,22,PI
2207934,Pedro Laurentino - PI,2,812,22,PI
2207959,Nova Santa Rita - PI,2,1372,22,PI
2208007,Picos - PI,13021,28842,22,PI
2208106,Pimenteiras - PI,4,3869,22,PI
2208205,Pio IX - PI,733,6095,22,PI
2208304,Piracuruca - PI,263,10018,22,PI
2208403,Piripiri - PI,2163,21718,22,PI
2208502,Porto - PI,865,3373,22,PI
2208551,Porto Alegre do Piauí - PI,290,768,22,PI
2208601,Prata do Piauí - PI,1,1091,22,PI
2208650,Queimada Nova - PI,7,2882,22,PI
2208700,Redenção do Gurguéia - PI,8,2573,22,PI
2208809,Regeneração - PI,136,5671,22,PI
2208858,Riacho Frio - PI,15,1292,22,PI
2208874,Ribeira do Piauí - PI,2,1395,22,PI
2208908,Ribeiro Gonçalves - PI,618,1866,22,PI
2209005,Rio Grande do Piauí - PI,2,2115,22,PI
2209104,Santa Cruz do Piauí - PI,64,1972,22,PI
2209153,Santa Cruz dos Milagres - PI,13,1181,22,PI
2209203,Santa Filomena - PI,58,1831,22,PI
2209302,Santa Luz - PI,5,1714,22,PI
2209351,Santana do Piauí - PI,57,1400,22,PI
2209377,Santa Rosa do Piauí - PI,NA,1692,22,PI
2209401,Santo Antônio de Lisboa - PI,29,2092,22,PI
2209450,Santo Antônio dos Milagres - PI,3,606,22,PI
2209500,Santo Inácio do Piauí - PI,46,1333,22,PI
2209559,São Braz do Piauí - PI,1,1519,22,PI
2209609,São Félix do Piauí - PI,2,1029,22,PI
2209658,São Francisco de Assis do Piauí - PI,1,1885,22,PI
2209708,São Francisco do Piauí - PI,51,2082,22,PI
2209757,São Gonçalo do Gurguéia - PI,7,929,22,PI
2209807,São Gonçalo do Piauí - PI,10,1568,22,PI
2209856,São João da Canabrava - PI,12,1565,22,PI
2209872,São João da Fronteira - PI,323,1880,22,PI
2209906,São João da Serra - PI,67,2165,22,PI
2209955,São João da Varjota - PI,2,1470,22,PI
2209971,São João do Arraial - PI,6,2534,22,PI
2210003,São João do Piauí - PI,216,7165,22,PI
2210052,São José do Divino - PI,NA,1669,22,PI
2210102,São José do Peixe - PI,NA,1159,22,PI
2210201,São José do Piauí - PI,3,2287,22,PI
2210300,São Julião - PI,39,2195,22,PI
2210359,São Lourenço do Piauí - PI,6,1487,22,PI
2210375,São Luis do Piauí - PI,3,832,22,PI
2210383,São Miguel da Baixa Grande - PI,70,807,22,PI
2210391,São Miguel do Fidalgo - PI,2,931,22,PI
2210409,São Miguel do Tapuio - PI,274,5934,22,PI
2210508,São Pedro do Piauí - PI,18,4400,22,PI
2210607,São Raimundo Nonato - PI,845,13117,22,PI
2210623,Sebastião Barros - PI,2,982,22,PI
2210631,Sebastião Leal - PI,11,1443,22,PI
2210656,Sigefredo Pacheco - PI,3,3261,22,PI
2210706,Simões - PI,1497,4566,22,PI
2210805,Simplício Mendes - PI,613,4686,22,PI
2210904,Socorro do Piauí - PI,29,1451,22,PI
2210938,Sussuapara - PI,19,2195,22,PI
2210953,Tamboril do Piauí - PI,1,1005,22,PI
2210979,Tanque do Piauí - PI,1,870,22,PI
2211001,Teresina - PI,90494,279882,22,PI
2211100,União - PI,3807,14050,22,PI
2211209,Uruçuí - PI,580,7639,22,PI
2211308,Valença do Piauí - PI,109,7961,22,PI
2211357,Várzea Branca - PI,NA,1657,22,PI
2211407,Várzea Grande - PI,6,1635,22,PI
2211506,Vera Mendes - PI,17,1221,22,PI
2211605,Vila Nova do Piauí - PI,3,1093,22,PI
2211704,Wall Ferraz - PI,102,1389,22,PI
2300101,Abaiara - CE,99,3495,23,CE
2300150,Acarape - CE,1351,4439,23,CE
2300200,Acaraú - CE,1595,20955,23,CE
2300309,Acopiara - CE,4482,16398,23,CE
2300408,Aiuaba - CE,777,4923,23,CE
2300507,Alcântaras - CE,828,3780,23,CE
2300606,Altaneira - CE,404,2485,23,CE
2300705,Alto Santo - CE,850,4972,23,CE
2300754,Amontada - CE,900,13230,23,CE
2300804,Antonina do Norte - CE,1168,2594,23,CE
2300903,Apuiarés - CE,413,4548,23,CE
2301000,Aquiraz - CE,2926,27749,23,CE
2301109,Aracati - CE,6539,26020,23,CE
2301208,Aracoiaba - CE,612,8711,23,CE
2301257,Ararendá - CE,18,3960,23,CE
2301307,Araripe - CE,1211,6746,23,CE
2301406,Aratuba - CE,649,3579,23,CE
2301505,Arneiroz - CE,318,2599,23,CE
2301604,Assaré - CE,836,7745,23,CE
2301703,Aurora - CE,978,8422,23,CE
2301802,Baixio - CE,214,2011,23,CE
2301851,Banabuiú - CE,1560,5585,23,CE
2301901,Barbalha - CE,4632,24142,23,CE
2301950,Barreira - CE,1137,7572,23,CE
2302008,Barro - CE,884,6946,23,CE
2302057,Barroquinha - CE,688,4755,23,CE
2302107,Baturité - CE,4876,11850,23,CE
2302206,Beberibe - CE,1416,18251,23,CE
2302305,Bela Cruz - CE,2340,11009,23,CE
2302404,Boa Viagem - CE,7407,18079,23,CE
2302503,Brejo Santo - CE,9427,17032,23,CE
2302602,Camocim - CE,7717,20367,23,CE
2302701,Campos Sales - CE,2171,8972,23,CE
2302800,Canindé - CE,5790,25279,23,CE
2302909,Capistrano - CE,444,5914,23,CE
2303006,Caridade - CE,183,5354,23,CE
2303105,Cariré - CE,1247,6137,23,CE
2303204,Caririaçu - CE,462,8814,23,CE
2303303,Cariús - CE,242,6290,23,CE
2303402,Carnaubal - CE,27,5722,23,CE
2303501,Cascavel - CE,885,25306,23,CE
2303600,Catarina - CE,803,3651,23,CE
2303659,Catunda - CE,215,3432,23,CE
2303709,Caucaia - CE,53220,120668,23,CE
2303808,Cedro - CE,1024,8075,23,CE
2303907,Chaval - CE,12,3922,23,CE
2303931,Choró - CE,206,3997,23,CE
2303956,Chorozinho - CE,22,7143,23,CE
2304004,Coreaú - CE,1242,7031,23,CE
2304103,Crateús - CE,13169,27119,23,CE
2304202,Crato - CE,18289,44610,23,CE
2304236,Croatá - CE,850,6103,23,CE
2304251,Cruz - CE,216,10352,23,CE
2304269,Deputado Irapuan Pinheiro - CE,46,3344,23,CE
2304277,Ereré - CE,45,2248,23,CE
2304285,Eusébio - CE,6515,25105,23,CE
2304301,Farias Brito - CE,897,6414,23,CE
2304350,Forquilha - CE,5145,8102,23,CE
2304400,Fortaleza - CE,583477,860139,23,CE
2304459,Fortim - CE,16,5938,23,CE
2304509,Frecheirinha - CE,893,5420,23,CE
2304608,General Sampaio - CE,277,2193,23,CE
2304657,Graça - CE,346,4832,23,CE
2304707,Granja - CE,1378,17092,23,CE
2304806,Granjeiro - CE,349,1540,23,CE
2304905,Groaíras - CE,1459,4009,23,CE
2304954,Guaiúba - CE,1162,7757,23,CE
2305001,Guaraciaba do Norte - CE,1516,13494,23,CE
2305100,Guaramiranga - CE,293,1916,23,CE
2305209,Hidrolândia - CE,207,6340,23,CE
2305233,Horizonte - CE,5716,25611,23,CE
2305266,Ibaretama - CE,148,4021,23,CE
2305308,Ibiapina - CE,368,7898,23,CE
2305332,Ibicuitinga - CE,993,4074,23,CE
2305357,Icapuí - CE,96,7177,23,CE
2305407,Icó - CE,6918,21424,23,CE
2305506,Iguatu - CE,10903,34954,23,CE
2305605,Independência - CE,2589,8466,23,CE
2305654,Ipaporanga - CE,86,4296,23,CE
2305704,Ipaumirim - CE,1096,4072,23,CE
2305803,Ipu - CE,1638,13935,23,CE
2305902,Ipueiras - CE,1916,13285,23,CE
2306009,Iracema - CE,1391,4795,23,CE
2306108,Irauçuba - CE,2356,7330,23,CE
2306207,Itaiçaba - CE,14,2816,23,CE
2306256,Itaitinga - CE,920,19522,23,CE
2306306,Itapajé - CE,3701,15629,23,CE
2306405,Itapipoca - CE,11661,41579,23,CE
2306504,Itapiúna - CE,322,6115,23,CE
2306553,Itarema - CE,956,12954,23,CE
2306603,Itatira - CE,674,6688,23,CE
2306702,Jaguaretama - CE,378,6050,23,CE
2306801,Jaguaribara - CE,1746,3361,23,CE
2306900,Jaguaribe - CE,7384,12399,23,CE
2307007,Jaguaruana - CE,1533,11726,23,CE
2307106,Jardim - CE,2408,8745,23,CE
2307205,Jati - CE,683,2620,23,CE
2307254,Jijoca de Jericoacoara - CE,1379,8795,23,CE
2307304,Juazeiro do Norte - CE,36521,97385,23,CE
2307403,Jucás - CE,1782,8224,23,CE
2307502,Lavras da Mangabeira - CE,2869,10477,23,CE
2307601,Limoeiro do Norte - CE,7373,21437,23,CE
2307635,Madalena - CE,580,5603,23,CE
2307650,Maracanaú - CE,40307,79675,23,CE
2307700,Maranguape - CE,10200,35066,23,CE
2307809,Marco - CE,798,7594,23,CE
2307908,Martinópole - CE,172,3698,23,CE
2308005,Massapê - CE,3436,12335,23,CE
2308104,Mauriti - CE,1668,14873,23,CE
2308203,Meruoca - CE,357,4824,23,CE
2308302,Milagres - CE,1574,8755,23,CE
2308351,Milhã - CE,950,4660,23,CE
2308377,Miraíma - CE,131,4259,23,CE
2308401,Missão Velha - CE,726,11841,23,CE
2308500,Mombaça - CE,4616,13653,23,CE
2308609,Monsenhor Tabosa - CE,590,5827,23,CE
2308708,Morada Nova - CE,3481,22663,23,CE
2308807,Moraújo - CE,410,2710,23,CE
2308906,Morrinhos - CE,1610,7285,23,CE
2309003,Mucambo - CE,970,4994,23,CE
2309102,Mulungu - CE,895,3332,23,CE
2309201,Nova Olinda - CE,2256,5178,23,CE
2309300,Nova Russas - CE,3374,10843,23,CE
2309409,Novo Oriente - CE,2483,9816,23,CE
2309458,Ocara - CE,480,8790,23,CE
2309508,Orós - CE,3033,7171,23,CE
2309607,Pacajus - CE,1248,24053,23,CE
2309706,Pacatuba - CE,15938,27103,23,CE
2309805,Pacoti - CE,970,3663,23,CE
2309904,Pacujá - CE,761,2199,23,CE
2310001,Palhano - CE,146,3256,23,CE
2310100,Palmácia - CE,478,3378,23,CE
2310209,Paracuru - CE,1533,12982,23,CE
2310258,Paraipaba - CE,2610,10786,23,CE
2310308,Parambu - CE,2898,11134,23,CE
2310407,Paramoti - CE,397,3566,23,CE
2310506,Pedra Branca - CE,4749,14235,23,CE
2310605,Penaforte - CE,1826,2919,23,CE
2310704,Pentecoste - CE,2896,12719,23,CE
2310803,Pereiro - CE,411,5281,23,CE
2310852,Pindoretama - CE,380,7999,23,CE
2310902,Piquet Carneiro - CE,449,5737,23,CE
2310951,Pires Ferreira - CE,26,3261,23,CE
2311009,Poranga - CE,969,4214,23,CE
2311108,Porteiras - CE,1270,5565,23,CE
2311207,Potengi - CE,183,3133,23,CE
2311231,Potiretama - CE,36,2131,23,CE
2311264,Quiterianópolis - CE,1122,6944,23,CE
2311306,Quixadá - CE,13807,28971,23,CE
2311355,Quixelô - CE,1640,5839,23,CE
2311405,Quixeramobim - CE,13219,28609,23,CE
2311504,Quixeré - CE,400,7743,23,CE
2311603,Redenção - CE,451,9138,23,CE
2311702,Reriutaba - CE,142,6583,23,CE
2311801,Russas - CE,5848,26409,23,CE
2311900,Saboeiro - CE,409,4926,23,CE
2311959,Salitre - CE,192,5367,23,CE
2312007,Santana do Acaraú - CE,3524,9656,23,CE
2312106,Santana do Cariri - CE,1018,5630,23,CE
2312205,Santa Quitéria - CE,3354,13977,23,CE
2312304,São Benedito - CE,3455,15616,23,CE
2312403,São Gonçalo do Amarante - CE,4722,17957,23,CE
2312502,São João do Jaguaribe - CE,638,2371,23,CE
2312601,São Luís do Curu - CE,614,3865,23,CE
2312700,Senador Pompeu - CE,3772,8958,23,CE
2312809,Senador Sá - CE,94,2426,23,CE
2312908,Sobral - CE,49337,68018,23,CE
2313005,Solonópole - CE,791,6590,23,CE
2313104,Tabuleiro do Norte - CE,2009,11737,23,CE
2313203,Tamboril - CE,1367,8624,23,CE
2313252,Tarrafas - CE,269,2661,23,CE
2313302,Tauá - CE,4973,21105,23,CE
2313351,Tejuçuoca - CE,484,5603,23,CE
2313401,Tianguá - CE,8235,25654,23,CE
2313500,Trairi - CE,722,18908,23,CE
2313559,Tururu - CE,60,5077,23,CE
2313609,Ubajara - CE,907,10508,23,CE
2313708,Umari - CE,584,2406,23,CE
2313757,Umirim - CE,437,5656,23,CE
2313807,Uruburetama - CE,1422,6399,23,CE
2313906,Uruoca - CE,1014,4664,23,CE
2313955,Varjota - CE,622,6118,23,CE
2314003,Várzea Alegre - CE,4965,14046,23,CE
2314102,Viçosa do Ceará - CE,882,18273,23,CE
2400109,Acari - RN,3112,3810,24,RN
2400208,Açu - RN,387,19231,24,RN
2400307,Afonso Bezerra - RN,1199,3368,24,RN
2400406,Água Nova - RN,6,991,24,RN
2400505,Alexandria - RN,2811,4841,24,RN
